"CLUSTER","gene_name","MEM.SHIP"
1,"CTD-2371O3.2",0.553824959450782
1,"CTD-2501E16.2",0.699839960272844
1,"CTD-2514K5.2",0.644224494061021
1,"CTD-2530N21.4",0.740083267127145
1,"CTD-2533G20.1",0.811808518667342
1,"CTD-2555O16.4",0.734493071139878
1,"CTD-2562J15.4",0.593076956982392
1,"CTD-2571L23.6",0.620201478614592
1,"CTD-2574D22.4",0.900895707684695
1,"CTD-2600O9.1",0.629072152714615
1,"CTD-2616J11.16",0.901290263872292
1,"CTD-2655K5.1",0.854490194477511
1,"CTD-3012A18.1",0.738466491469752
1,"CTD-3099C6.7",0.670762393902355
1,"CTD-3105H18.18",0.625618272089883
1,"CTD-3131K8.2",0.649302267925982
1,"CTD-3154N5.1",0.88558134978755
1,"CTNS",0.889301690896895
1,"CTPS1",0.864944854499442
1,"CTRL",0.717968509659728
1,"CTSW",0.879889745998888
1,"CUZD1",0.780845163315265
1,"CWC22",0.5893276153073
1,"CYB5D2",0.635691571051483
1,"CYB5R4",0.802198152725378
1,"CYBA",0.633183352534599
1,"CYLD",0.73426958209507
1,"CYP1A1",0.558828773984868
1,"CYP26C1",0.864447977611449
1,"CYP2U1",0.520948109288992
1,"CYP4V2",0.689481071751083
1,"CYR61",0.766276448762531
1,"CYTH3",0.785943874795958
1,"DAPK3",0.508111174350649
1,"DAW1",0.776299746754423
1,"DCBLD2",0.737590556880032
1,"DCLK2",0.779680983819895
1,"DCLRE1C",0.615319713991422
1,"DDAH1",0.859273558548738
1,"DDHD1",0.817167100513841
1,"DDR1",0.521605895588282
1,"DDX31",0.53022996885546
1,"DDX60L",0.767881407149957
1,"DEGS1",0.64015595285654
1,"DENND1B",0.557736907468828
1,"DENND6B",0.659918531432645
1,"DFNA5",0.518293003275917
1,"DGCR8",0.539766387515536
1,"DGKZ",0.792864357252643
1,"DHCR7",0.50031875561561
1,"DHX35",0.808943030111681
1,"DHX36",0.950443586449144
1,"DICER1",0.810742532025733
1,"DIDO1",0.601846004563293
1,"DIEXF",0.805560861436676
1,"DIRC2",0.670996630588554
1,"DKK1",0.662914820672092
1,"DLGAP1",0.770902321308323
1,"DLGAP1-AS1",0.712412358653635
1,"DLGAP1-AS2",0.763910276309562
1,"DLST",0.866884352528297
1,"DNAH5",0.6067420061634
1,"DNAJB7",0.589105501901883
1,"DNAJC27",0.683889791924092
1,"DOHH",0.503438185991968
1,"DONSON",0.74463154226453
1,"DPH6",0.663914694939042
1,"DPH6-AS1",0.755614350721978
1,"DPY19L3",0.677787604807372
1,"DRGX",0.653783846166794
1,"DSP",0.521285873231717
1,"DUSP4",0.626017927535379
1,"DYNC1H1",0.838026950684456
1,"DYNLRB2",0.800752002161973
1,"E2F6",0.590061517079695
1,"ECE1",0.692835493413413
1,"ECM1",0.540919894704697
1,"EDEM3",0.864977178089823
1,"EDN1",0.814403266198702
1,"EDN2",0.6485987324051
1,"EEA1",0.667463525530428
1,"EID3",0.829408512834673
1,"EIF1AX-AS1",0.50370029488563
1,"EIF4E",0.773317573888987
1,"EIF5B",0.883966241329967
1,"ELFN1",0.618963830916166
1,"ELOVL7",0.777806481224952
1,"EMC1",0.738420690796329
1,"EMC3",0.564013226155844
1,"EME2",0.837254354538231
1,"ENDOU",0.604343253879222
1,"ENO1-IT1",0.671984576396721
1,"ENO4",0.688386256300724
1,"ENPP7P4",0.83064208107994
1,"ENTPD1-AS1",0.661059422454998
1,"EOGT",0.634158593790049
1,"EPHA2",0.791418708224011
1,"EPPK1",0.691180026195289
1,"EPS8",0.730174908569767
1,"EPS8L3",0.595085328495951
1,"EPT1",0.67580083583046
1,"ERCC6",0.830184458527921
1,"ERCC6-PGBD3",0.788034816472901
1,"EREG",0.550429957357943
1,"ERV3-1",0.850029222942795
1,"ESF1",0.8199858000454
1,"ETNK1",0.797987311931458
1,"ETS1",0.902454864878039
1,"ETV3",0.57393354985729
1,"EVC",0.521504888509197
1,"EWSR1",0.720835638448979
1,"EXOC6",0.67514594594667
1,"EXT2",0.67091911149356
1,"EYA4",0.613542469553674
1,"F3",0.663061523277543
1,"FAM126A",0.730948613578796
1,"FAM133B",0.626347204329509
1,"FAM154B",0.746647961944628
1,"FAM160A2",0.889825387572509
1,"FAM174A",0.855515120999147
1,"FAM188A",0.689406508425835
1,"FAM19A2",0.518737600300113
1,"FAM204A",0.779364142622378
1,"FAM208B",0.630258895813588
1,"FAM217A",0.773702147683257
1,"FAM24B",0.801789637015776
1,"FAM49B",0.534671153910361
1,"FAM69B",0.596627892230796
1,"FAM86B3P",0.676335016886629
1,"FAM86HP",0.868060901588055
1,"FAM91A1",0.670168096850804
1,"FAM98B",0.806026524504657
1,"FANCL",0.861594661503798
1,"FAR1",0.625372446929312
1,"FAT1",0.718756328998028
1,"FBLIM1",0.704232256324574
1,"FBLN1",0.705860095662579
1,"FBXL4",0.589393289892178
1,"FBXO30",0.782735439126703
1,"FBXO31",0.698364116999287
1,"FBXO38",0.571901512399731
1,"FBXO6",0.679834586103549
1,"FBXW9",0.598839242647345
1,"FGF12-AS1",0.516790076982575
1,"FGF2",0.79129582247307
1,"FGFR4",0.842743877806218
1,"FJX1",0.626525275878029
1,"FKRP",0.897351284053728
1,"FLNA",0.510474842141176
1,"FLNB",0.558152596260304
1,"FNBP4",0.880769436342357
1,"FNDC8",0.829856493270828
1,"FNTA",0.587661701316148
1,"FOLR3",0.568414082632929
1,"FOSL1",0.647796563665909
1,"FOSL1P1",0.882291989777775
1,"FOXA1",0.552414123818446
1,"FOXL1",0.67831913053085
1,"FOXP2",0.676048764907908
1,"FUT4",0.908543357625167
1,"FXN",0.9009181940056
1,"FYCO1",0.536152382156767
1,"FZD5",0.834546746312459
1,"FZR1",0.704412288343146
1,"GAA",0.730287514761557
1,"GABARAPL1",0.561391582448257
1,"GABPB1",0.543909297601176
1,"GABPB1-AS1",0.682879274714225
1,"GAD1",0.541820931737807
1,"GADD45A",0.794012367342597
1,"GAN",0.781439147626013
1,"GANAB",0.538270629288842
1,"GAPDHS",0.706923992523315
1,"GATA6-AS1",0.500999702620781
1,"GBA2",0.615711383614128
1,"GBP1",0.504774226323259
1,"GBP1P1",0.805486894659138
1,"GCA",0.558990881589856
1,"GCNT1",0.503312414781724
1,"GDA",0.75954688606239
1,"GEN1",0.734372200927317
1,"GHDC",0.693211947713522
1,"GLB1",0.752274446593585
1,"GLI2",0.533846160428701
1,"GLRX",0.737871960123613
1,"GLRX3",0.602011013215855
1,"GLS",0.872788330409285
1,"GLS2",0.589484004237441
1,"GNAI1",0.835356262293685
1,"GNB3",0.517603493531562
1,"GNG13",0.663085734198721
1,"GNPTAB",0.737747657064424
1,"GORAB",0.697385247530109
1,"GPAA1",0.610647829930354
1,"GPAA1P1",0.565026813045046
1,"GPC1",0.741305876119231
1,"GPR113",0.605365079066168
1,"GPR115",0.795416983507572
1,"GPR132",0.712325998500829
1,"GPR144",0.672376563945752
1,"GPR155",0.532073422009194
1,"GPR157",0.517992850552823
1,"GPR176",0.787319186973049
1,"GPR63",0.646417889246249
1,"GPR64",0.721794520148608
1,"GPR87",0.602235516203675
1,"GPR89A",0.879852689852363
1,"GRAMD3",0.805180620760039
1,"GREB1L",0.600418362706846
1,"GRIA4",0.507190990239505
1,"GRIN3B",0.642376958969814
1,"GRK6",0.553934286006663
1,"GTF3C1",0.750686861168304
1,"GULOP",0.549813062653812
1,"GUSB",0.817993958654977
1,"GVQW1",0.527838603033761
1,"GXYLT1",0.827118850557581
1,"H2AFY2",0.65913669383995
1,"H3F3A",0.880196984254944
1,"HBE1",0.827517645587893
1,"HBEGF",0.810133895693848
1,"HBG2",0.709729972709047
1,"HCG4P5",0.563804558111114
1,"HCN3",0.619202616579564
1,"HEATR5B",0.60225284223371
1,"HECTD2",0.781971524327743
1,"HECW2",0.585709718214769
1,"HERC1",0.619469095629409
1,"HIC2",0.537582139673995
1,"HIVEP1",0.515626395019799
1,"HLA-B",0.603345578758813
1,"HLA-K",0.700708293770647
1,"HLA-L",0.745005168127692
1,"HLF",0.516760758836753
1,"HMCN1",0.680184329764718
1,"HMGXB4",0.89985894248278
1,"HNRNPA1L2",0.70003570876259
1,"HNRNPA3P9",0.705985078082698
1,"HNRNPLL",0.653244949464129
1,"HOXC-AS2",0.905014848754186
1,"hsa-mir-8072",0.543319973780429
1,"HSF2",0.690020797384608
1,"HSPBAP1",0.568298396947194
1,"HSPD1P11",0.777336226543043
1,"HSPG2",0.715619125830033
1,"HYOU1",0.721833643321211
1,"IBTK",0.907511860199257
1,"ICOSLG",0.684616880596357
1,"IDNK",0.701220481123968
1,"IFRD1",0.888932987451438
1,"IGHMBP2",0.842909536750151
1,"IGSF3",0.632329596770766
1,"IKBKE",0.752928930246573
1,"IL17C",0.522583889345221
1,"IL17RA",0.610966010886414
1,"IL27RA",0.577485096610334
1,"IL7",0.58794264223216
1,"IL9RP3",0.593755793539257
1,"ILKAP",0.642764765889285
1,"INADL",0.53200382451172
1,"INF2",0.761804025774315
1,"INO80C",0.735852111913733
1,"INO80D",0.668487469157723
1,"INSR",0.945978493495535
1,"INTS1",0.76175903317546
1,"INTU",0.623836821491763
1,"IPO8",0.769362378685839
1,"IPPK",0.620906017558585
1,"IQCB1",0.752172246821912
1,"IRGM",0.677127028217669
1,"ISPD",0.711613537894502
1,"ITGAV",0.884792648427972
1,"ITGB1",0.831155882313829
1,"ITGB1P1",0.737709420848044
1,"ITGB8",0.890241465031512
1,"ITIH3",0.656700678975637
1,"ITPKC",0.528579346530654
1,"ITPR3",0.874262355539075
1,"ITSN2",0.563873219251284
1,"IVNS1ABP",0.869107240529185
1,"JAK1",0.830993205151537
1,"JAZF1-AS1",0.596787147594116
1,"JPH2",0.832188873337498
1,"JPH3",0.800891848400614
1,"KANSL2",0.52358954849963
1,"KB-1991G8.1",0.531095389132398
1,"KCNH3",0.682725700186189
1,"KCNH5",0.600685191626799
1,"KCNMB3",0.515600184529891
1,"KCNN1",0.732542959835283
1,"KCTD13",0.841448879870473
1,"KCTD6",0.724104557500827
1,"KIAA0226",0.876764221719181
1,"KIAA0226L",0.807397773758845
1,"KIAA0319",0.860463190060947
1,"KIAA0368",0.576518449131977
1,"KIAA0922",0.570114112197153
1,"KIAA1324L",0.603113681045893
1,"KIAA1377",0.676292221484671
1,"KIAA1407",0.509254216586941
1,"KIAA1468",0.685431299729586
1,"KIAA1549",0.745118751979384
1,"KIAA1598",0.825030899069842
1,"KIAA1644",0.527703660048365
1,"KIDINS220",0.932319114386109
1,"KIF3A",0.653096055590586
1,"KIFAP3",0.54606837778639
1,"KIFC3",0.899027367045792
1,"KLB",0.572177163324381
1,"KLF4",0.738972524734733
1,"KLHL10",0.873009036459413
1,"KLHL13",0.572270470346335
1,"KLHL18",0.60776979713409
1,"KPNA4",0.622953157838016
1,"KPNA5",0.826398259689457
1,"KRT34",0.583555742044678
1,"KRT86",0.565695902466717
1,"KRT8P29",0.524118137815088
1,"L1CAM",0.671885817085715
1,"L3MBTL1",0.527510203910376
1,"LA16c-316G12.2",0.630228394720245
1,"LA16c-444G7.1",0.555000810595053
1,"LACC1",0.714355324206632
1,"LAMC1",0.736755836904757
1,"LAMC2",0.707742386236432
1,"LAMC3",0.640120464700958
1,"LARP1B",0.588816046938207
1,"LARS2",0.790205388057295
1,"LARS2-AS1",0.802208617178929
1,"LAT",0.853165164935674
1,"LATS2",0.884681207553537
1,"LDLRAD2",0.554130647217062
1,"LEMD2",0.801217712063277
1,"LEPRE1",0.767527265396825
1,"LGALS3BP",0.621732690877122
1,"LIF",0.723738638446022
1,"LINC00265",0.826966726810236
1,"LINC00472",0.688216541391557
1,"LINC00476",0.723840970666293
1,"LINC00478",0.833746317793802
1,"LINC00674",0.564913773285902
1,"LINC00680",0.789051424805124
1,"LINC00687",0.668566674137307
1,"LINC00704",0.779562347856445
1,"LINC00883",0.648432293189423
1,"LINC00969",0.566050108742685
1,"LINC00992",0.801426678467182
1,"LINC01057",0.700119166057784
1,"LINS",0.912403314991733
1,"LMBRD1",0.81188894115155
1,"LMF2",0.873971668848495
1,"LMO7",0.722939899828274
1,"LMTK2",0.910046158863035
1,"LNX2",0.647074243993395
1,"LRP4",0.890040510651401
1,"LRP4-AS1",0.648292579552745
1,"LRP5",0.878950618584536
1,"LRP6",0.770476035247588
1,"LRRC1",0.646763582565511
1,"LRRC3",0.515410266366482
1,"LRRC8A",0.700964951647701
1,"LRRC8B",0.740999776896587
1,"LRRC8E",0.710499323908711
1,"LRRFIP2",0.6326360761954
1,"LRRK1",0.539445151456855
1,"LSR",0.910412935068303
1,"LST3",0.603276390217531
1,"LUC7L3",0.71246296435843
1,"LYPD3",0.509610511421625
1,"LYPLAL1",0.625310556543109
1,"MAFG",0.859060237756775
1,"MAN2A2",0.78999551654558
1,"MAN2B1",0.784665979802725
1,"MAN2C1",0.705989330029796
1,"MANBAL",0.700089790153737
1,"MAP2K4",0.742049430974331
1,"MAP3K14",0.786036437229471
1,"MAP3K7",0.51767213912431
1,"MAPK4",0.631555403694062
1,"MAPK8IP3",0.792117188641578
1,"MARC2",0.566227846108293
1,"MATN1",0.802446377415431
1,"MATN1-AS1",0.784773939321473
1,"MATN2",0.603995675823705
1,"MBD2",0.743559750642121
1,"MBIP",0.829495622266001
1,"MBTPS1",0.582792614734118
1,"MBTPS2",0.815300201355641
1,"MCAM",0.766605431729825
1,"MCL1",0.739593676247218
1,"MDM4",0.659684388556574
1,"MDN1",0.782617087739206
1,"ME1",0.724091510849323
1,"MED17",0.795827404274214
1,"MED23",0.856179210417504
1,"MEGF6",0.672950753042104
1,"MEGF8",0.631061113626963
1,"MEIS1",0.695033874584837
1,"MEIS1-AS1",0.694174875494251
